year;area km²;indi
2010;0,00;Padre
2010;0,00;Jabuti
2010;0,00;Pequizal do Naruvôtu
2010;0,00;São Domingos do Jacapari e Estação
2010;0,00;Rio Pindaré
2010;0,00;São Pedro
2010;0,00;Patauá
2010;0,00;Funil
2010;0,00;Rio Manicoré
2010;0,00;Ouro
2010;0,00;Riozinho do Alto Envira
2010;0,00;Figueiras
2010;0,00;Porto Limoeiro
2010;0,00;Apipica
2010;0,00;Irantxe
2010;0,00;Menkü
2010;0,00;Tanaru ( restrição de uso )
2010;0,00;Batovi
2010;0,00;Karajá Santana do Araguaia
2010;0,00;Kuruáya
2010;0,00;Uneiuxi
2010;0,00;Lago do Limão
2010;0,00;Maranduba
2010;0,00;Kwazá do Rio São Pedro
2010;0,00;Tirecatinga
2010;0,00;Sagarana
2010;0,00;Tabocal
2010;0,00;Ilha do Camaleão
2010;0,00;Natal/Felicidade
2010;0,00;São Sebastião
2010;0,00;Japuira
2010;0,00;Lago Capanã
2010;0,00;Las Casas
2010;0,00;Pequizal
2010;0,00;Paumari do Lago Manissuã
2010;0,00;Baía dos Guató
2010;0,00;Karajá de Aruanã III
2010;0,00;Praia do Índio
2010;0,00;Rio Formoso
2010;0,00;Praia do Mangue
2010;0,00;Anta
2010;0,00;Rio Jumas
2010;0,00;Miguel/Josefa
2010;0,00;Tukuna Porto Espiritual
2010;0,00;Pinatuba
2010;0,00;Ubawawe
2010;0,00;Prosperidade
2010;0,00;Diahui
2010;0,00;Truaru
2010;0,00;Rio Omerê
2010;0,00;Paumari do Cuniua
2010;0,00;Galibi
2010;0,00;Utiariti
2010;0,00;Xerente
2010;0,00;São Marcos - MT
2010;0,00;Uneiuxi
2010;0,00;Kraolandia
2010;0,00;Pimentel Barbosa
2010;0,00;Juininha
2010;0,00;São Domingos - MT
2010;0,00;Maracaxi
2010;0,00;Guató
2010;0,00;Rio Mequens
2010;0,00;Trocará - Doação
2010;0,00;Serra da Moça
2010;0,00;Sucuba
2010;0,00;Inawebohona
2010;0,00;Lago do Marinheiro
2010;0,00;Marechal Rondon
2010;0,00;Paquiçamba
2010;0,00;Umutina
2010;0,00;Tereza Cristina
2010;0,00;Sepoti
2010;0,00;Tubarão Latunde
2010;0,00;Estação Parecis
2010;0,00;Paumari do Lago Marahã
2010;0,00;Bom Jesus
2010;0,00;Paresi
2010;0,00;Perigara
2010;0,00;Chão Preto
2010;0,00;Lago do Beruri
2010;0,00;Boa Vista - AM
2010;0,00;Cacique Fontoura
2010;0,00;Mangueira
2010;0,00;Sururuá
2010;0,00;Apurinã do Igarapé São João
2010;0,00;Bakairi
2010;0,00;Erikpatsá
2010;0,00;Merure
2010;0,00;Tupã-Supé
2010;0,00;Lagoa dos Brincos
2010;0,00;Morro Branco
2010;0,00;Karajá de Aruanã II
2010;0,00;Sangradouro/Volta Grande
2010;0,00;Krenrehé
2010;0,00;Parana do Paricá
2010;0,00;Ponta da Serra
2010;0,00;Nova Esperança do Rio Jandiatuba
2010;0,00;Rio Negro Ocaia
2010;0,00;Cobra Grande
2010;0,00;Ariramba
2010;0,00;Tapirapé/Karajá
2010;0,00;Cuia
2010;0,00;Recreio/São Félix
2010;0,00;Sawré Muybu (Pimental)
2010;0,00;Massaco
2010;0,00;Maraitá
2010;0,00;Fortaleza do Patauá
2010;0,00;Barreirinha
2010;0,00;Aningal
2010;0,00;Ponte de Pedra
2010;0,00;Jarudore
2010;0,00;Muriru
2010;0,00;Meria
2010;0,00;Parabubure
2010;0,00;Itaitinga
2010;0,00;Turé/Mariquita
2010;0,00;Uirapuru
2010;0,00;Santa Cruz da Nova Aliança
2010;0,00;Fortaleza do Castanho
2010;0,00;Juruna do Km 17
2010;0,00;Apurinã Igarapé Tauamirim
2010;0,00;Estivadinho
2010;0,00;Nova Jacundá
2010;0,00;Tikuna de Santo Antonio
2010;0,00;Jumina
2010;0,00;Paumari do Rio Ituxi
2010;0,00;Jaquiri
2010;0,00;Lago do Correio
2010;0,00;Miratu
2010;0,00;Apiaká do Pontal e Isolados
2010;0,00;Alto Sepatini
2010;0,00;Mawetek
2010;0,00;Acimã
2010;0,00;Matintin
2010;0,00;Marajai
2010;0,00;Igarapé Ribeirão
2010;0,00;Juma
2010;0,00;Lauro Sodré
2010;0,00;Jaminawa Arara do Rio Bagé
2010;0,00;Badjonkore
2010;0,00;Krenyê
2010;0,00;Mãe Maria
2010;0,00;Kaxinawá do Rio Humaitá
2010;0,00;Santana
2010;0,00;São Pedro do Sepatini
2010;0,00;Sapotal
2010;0,00;Ananás
2010;0,00;Guajahã
2010;0,00;Paumari do Lago Paricá
2010;0,00;Cabeceira do Rio Acre
2010;0,00;Barro Alto
2010;0,00;Hi Merimã
2010;0,00;Inauini/Teuini
2010;0,00;Camicua
2010;0,00;Espírito Santo
2010;0,00;Igarapé do Caucho
2010;0,00;Peneri/Tacaquiri
2010;0,00;Guanabara
2010;0,00;Kaxinawá Colônia Vinte e Sete
2010;0,00;Baú
2010;0,00;Bom Intento
2010;0,00;Caititu
2010;0,00;Karitiana
2010;0,00;Kulina Igarapé do Pau
2010;0,00;Anaro
2010;0,00;Banawá
2010;0,00;Barreira da Missão
2010;0,00;Kaxarari
2010;0,22;Vui-Uata-In
2010;2,60;Trombetas/Mapuera
2010;15,19;Apyterewa
2010;0,32;Xikrin do Rio Catete
2010;0,08;Amanayé
2010;0,22;Kampa e Isolados do Rio Envira
2010;0,22;Mapari
2010;0,65;Kanamari do Rio Juruá
2010;2,21;Arara
2010;0,56;Sororó
2010;5,66;Arariboia
2010;0,13;Areões
2010;3,13;Andirá-Marau
2010;1,75;Jauary
2010;0,07;Porto Praia
2010;0,53;Porquinhos
2010;0,70;Kaxinawá do Baixo Rio Jordão
2010;0,08;Pirititi
2010;0,56;Sete de Setembro
2010;0,24;Boca do Acre
2010;0,32;Araçá
2010;0,62;Sai-Cinza
2010;0,07;Santa Inez
2010;0,06;Tumiã
2010;0,19;Riozinho
2010;0,09;Raimundão
2010;0,28;Kanela Memortumré
2010;0,61;Uru-Eu-Wau-Wau
2010;0,41;Karipuna
2010;0,29;Sissaíma
2010;0,71;Lago Jauari
2010;1,31;Vale do Guaporé
2010;0,55;Trincheira Bacaja
2010;0,29;Igarapé Lourdes
2010;0,07;Portal do Encantado
2010;0,06;Krahó-Kanela
2010;0,10;Boqueirão
2010;5,90;Alto Rio Guamá
2010;4,10;Nhamundá/Mapuera
2010;0,14;Batelão
2010;0,56;Cué Cué/ Marabitanas
2010;0,33;Parque do Araguaia
2010;23,62;Cachoeira Seca
2010;0,47;Tenharim Marmelos
2010;0,10;Serra Morena
2010;0,14;Rio Negro Ocaia
2010;0,55;Aripuanã
2010;0,10;Arara do Igarapé Humaitá
2010;0,08;Paraná do Arauató
2010;0,23;Acapuri de Cima
2010;1,00;Urucu/Juruá
2010;0,07;Menkü
2010;0,21;Taego Ãwa
2010;1,88;Capoto/Jarina
2010;0,79;Apurinã Km 124 BR-317
2010;0,59;Waiãpi
2010;0,07;Nove de Janeiro
2010;0,40;Parakanã
2010;0,31;Vista Alegre
2010;12,61;Kayabi
2010;1,23;Malacacheta
2010;0,70;Menkragnoti
2010;0,38;Wawi
2010;0,46;Rio Téa
2010;0,06;Kaxinawá Seringal Independência
2010;0,06;Jatuarana
2010;25,93;Bacurizinho
2010;0,96;Pacaas Novas
2010;0,16;Lago Aiapua
2010;0,00;Jarawara/Jamamadi/Kanamati
2010;2,78;Araweté Igarapé Ipixuna
2010;1,64;Caru
2010;0,08;Cacau do Tarauaca
2010;0,12;Nukini
2010;0,09;Kaxinawá Nova Olinda
2010;2,49;Vale do Javari
2010;0,14;Kumaru do Lago Ualá
2010;0,13;Kaxinawá Ashaninka do Rio Breu
2010;3,55;São Marcos - RR
2010;14,83;Raposa Serra do Sol
2010;0,12;Ipixuna
2010;0,01;Trocará
2010;0,07;Seruini/Mariene
2010;0,47;Jurubaxi-téa
2010;0,06;Krikati
2010;0,07;Kararaô
2010;0,61;Betania
2010;11,41;Awa
2010;0,15;Cajueiro
2010;0,24;Zuruahã
2010;0,27;Mamoadate
2010;0,06;Parana do Boa Boa
2010;0,07;Médio Rio Negro II
2010;18,04;Cana Brava/Guajajara
2010;0,37;Cunhã-Sapucaia
2010;1,58;Kaxuyana-Tunayana
2010;1,96;Lagoa Comprida
2010;0,14;Utaria Wyhyna/Iròdu Iràna
2010;0,10;São Francisco do Canimari
2010;0,08;Sararé
2010;0,14;Arary
2010;0,18;Urubu Branco
2010;0,12;Murutinga/Tracaja
2010;0,20;Balaio
2010;0,29;Anambé
2010;0,21;Maraã Urubaxi
2010;0,16;Rio Urubu
2010;0,37;Parque do Tumucumaque
2010;0,18;Arara do Rio Branco
2010;0,12;Xipaya
2010;0,32;Rio Gregório
2010;0,10;Panará
2010;3,27;Uaçá
2010;0,10;Apiaka/Kayabi
2010;0,44;Rio Biá
2010;2,77;Parque do Xingu
2010;0,25;Rio Branco
2010;0,18;São Leopoldo
2010;0,28;Terena Gleba Iriri
2010;0,07;Maró
2010;0,47;Jacareúba/Katauixi (restrição uso)
2010;2,53;Manoki
2010;0,07;Catipari/Mamoria
2010;0,05;Alto Tarauacá
2010;0,12;Jaminawa do Igarapé Preto
2010;0,15;Torá
2010;6,67;Alto Rio Negro
2010;29,81;Bacurizinho
2010;0,30;Apurinã do Igarapé Mucuim
2010;0,27;Tikúna de Feijoal
2010;0,01;Kaxinawá da Praia do Carapanã
2010;0,30;Governador
2010;0,85;Moskow
2010;0,37;Estrela da Paz
2010;6,47;Sarauá
2010;0,31;Geralda Toco Preto
2010;0,73;Arara do Rio Amônia
2010;0,09;Apinayé
2010;0,61;Poyanawa
2010;0,04;Munduruku-Taquara
2010;0,08;Pirineus de Souza
2010;0,93;Waimiri-Atroari
2010;0,22;Évare II
2010;3,61;Alto Turiaçu
2010;0,12;Camadeni
2010;0,07;Igarapé Capana
2010;0,49;Canauanim
2010;0,01;Igarapé Taboca do Alto Tarauacá
2010;1,04;Deni
2010;0,36;Évare I
2010;0,18;Macarrão
2010;0,05;Parque do Aripuanã
2010;0,15;Rio Guaporé
2010;3,90;Yanomami
2010;0,24;Gavião
2010;0,22;Roosevelt
2010;0,77;Tabalascada
2010;0,17;Jacamim
2010;0,13;Kampa do Rio Amônia
2010;0,13;Barata Livramento
2010;0,22;Itixi Mitari
2010;0,07;Setemã
2010;2,78;Zoró
2010;0,05;Uty-Xunaty
2010;0,05;Wedezé
2010;0,26;Tenharim Marmelos (Gleba B)
2010;0,50;Tadarimana
2010;0,59;Kulina do Medio Jurua
2010;0,29;Paquiçamba
2010;0,05;Bragança-Marituba
2010;3,54;Médio Rio Negro I
2010;0,07;Paracuhuba
2010;0,26;Kaxinawá do Rio Jordão
2010;0,88;Nambikwara
2010;0,01;Igarapé Grande
2010;0,13;Tuwa Apekuokawera
2010;0,45;Rodeador
2010;0,17;WaiWái
2010;0,35;Kulina do Rio Envira
2010;0,03;Katukina/Kaxinawá
2010;3,64;Porquinhos dos Canela-Apãnjekra
2010;0,14;Água Preta/Inari
2010;1,33;Coata-Laranjal
2010;1,01;Enawenê-Nawê
2010;0,62;Igarapé Lage
2010;0,87;Kawahiva do Rio Pardo
2010;0,24;Rio Gregório
2010;0,05;Ituna/Itatá (restrição de uso)
2010;1,81;Manoa/Pium
2010;0,27;Jaminaua/Envira
2010;0,07;Xambioá
2010;2,95;Maraiwatsede
2010;0,47;Kayapó
2010;0,66;Arara da Volta Grande do Xingu
2010;1,00;Munduruku
2010;0,31;Uati-Paraná
2010;0,09;Kampa do Igarapé Primavera
2010;0,07;Tembé
2010;0,12;Tukuna Umariaçu
2010;1,79;Koatinemo
2010;0,21;Cuiu-Cuiu
2010;1,78;Kanela
2010;0,19;Turé/Mariquita II
2010;0,41;Alto Rio Purus
2010;0,08;Pirahã
2010;0,77;Campinas/Katukina
2010;0,34;Piripkura ( restrição de uso )
2010;0,07;Rio Apaporis
2010;0,26;Rio Paru DEste
2010;2,28;Zoe
2010;0,15;Pium
2009;0,00;Cobra Grande
2009;0,00;Trincheira
2009;0,00;Paukalirajausu
2009;0,00;Cajuhiri Atravessado
2009;0,00;Padre
2009;0,00;Jabuti
2009;0,00;Pequizal do Naruvôtu
2009;0,00;São Domingos do Jacapari e Estação
2009;0,00;Kararaô
2009;0,00;Ituna/Itatá (restrição de uso)
2009;0,00;São Pedro
2009;0,00;Raimundão
2009;0,00;Porto Praia
2009;0,00;Nukini
2009;0,00;Patauá
2009;0,00;Batelão
2009;0,00;Funil
2009;0,00;Uati-Paraná
2009;0,00;Rio Manicoré
2009;0,00;Utaria Wyhyna/Iròdu Iràna
2009;0,00;Ouro
2009;0,00;Lago Aiapua
2009;0,00;Figueiras
2009;0,00;Porto Limoeiro
2009;0,00;Apipica
2009;0,00;Rio Téa
2009;0,00;Irantxe
2009;0,00;São Leopoldo
2009;0,00;Munduruku-Taquara
2009;0,00;Rio Urubu
2009;0,00;Batovi
2009;0,00;Karajá Santana do Araguaia
2009;0,00;Tadarimana
2009;0,00;Kuruáya
2009;0,00;Maranduba
2009;0,00;Kwazá do Rio São Pedro
2009;0,00;Tirecatinga
2009;0,00;Sagarana
2009;0,00;Tabocal
2009;0,00;Ilha do Camaleão
2009;0,00;Natal/Felicidade
2009;0,00;Barata Livramento
2009;0,00;São Sebastião
2009;0,00;Japuira
2009;0,00;Itixi Mitari
2009;0,00;Lago Capanã
2009;0,00;Jatuarana
2009;0,00;Cajueiro
2009;0,00;Las Casas
2009;0,00;Pequizal
2009;0,00;Kawahiva do Rio Pardo
2009;0,00;Maraã Urubaxi
2009;0,00;Turé/Mariquita II
2009;0,00;Paumari do Lago Manissuã
2009;0,00;Tembé
2009;0,00;Baía dos Guató
2009;0,00;Karajá de Aruanã III
2009;0,00;Praia do Índio
2009;0,00;Rio Formoso
2009;0,00;Praia do Mangue
2009;0,00;Anta
2009;0,00;Rio Jumas
2009;0,00;Sararé
2009;0,00;Miguel/Josefa
2009;0,00;Tukuna Porto Espiritual
2009;0,00;Pinatuba
2009;0,00;Ubawawe
2009;0,00;Prosperidade
2009;0,00;Diahui
2009;0,00;Truaru
2009;0,00;Rio Omerê
2009;0,00;Koatinemo
2009;0,00;Arary
2009;0,00;Poyanawa
2009;0,00;Gavião
2009;0,00;Paumari do Cuniua
2009;0,00;Utiariti
2009;0,00;Bragança-Marituba
2009;0,00;Xerente
2009;0,00;Xambioá
2009;0,00;São Marcos - MT
2009;0,00;Uneiuxi
2009;0,00;Kraolandia
2009;0,00;Lago Jauari
2009;0,00;Juininha
2009;0,00;São Domingos - MT
2009;0,00;Guató
2009;0,00;Rio Mequens
2009;0,00;Trocará - Doação
2009;0,00;Xipaya
2009;0,00;Serra da Moça
2009;0,00;Torá
2009;0,00;Sucuba
2009;0,00;Nove de Janeiro
2009;0,00;Lago do Marinheiro
2009;0,00;Marechal Rondon
2009;0,00;Amanayé
2009;0,00;Paquiçamba
2009;0,00;Tikúna de Feijoal
2009;0,00;Tereza Cristina
2009;0,00;Sepoti
2009;0,00;Tubarão Latunde
2009;0,00;Rio Biá
2009;0,00;Estação Parecis
2009;0,00;Bom Jesus
2009;0,00;Paresi
2009;0,00;Perigara
2009;0,00;Chão Preto
2009;0,00;Lago do Beruri
2009;0,00;Boa Vista - AM
2009;0,00;Cacique Fontoura
2009;0,00;Mangueira
2009;0,00;Uty-Xunaty
2009;0,00;Sururuá
2009;0,00;Apurinã do Igarapé São João
2009;0,00;Bakairi
2009;0,00;Merure
2009;0,00;Tupã-Supé
2009;0,00;Médio Rio Negro II
2009;0,00;Lagoa dos Brincos
2009;0,00;Morro Branco
2009;0,00;Karajá de Aruanã II
2009;0,00;Sangradouro/Volta Grande
2009;0,00;Krenrehé
2009;0,00;Parana do Boa Boa
2009;0,00;Parana do Paricá
2009;0,00;Tukuna Umariaçu
2009;0,00;Ponta da Serra
2009;0,36;Zoe
2009;0,00;Taihantesu
2009;0,00;Ariramba
2009;0,00;Trocará
2009;0,00;Tapirapé/Karajá
2009;0,00;Cuia
2009;0,00;Recreio/São Félix
2009;0,00;Boqueirão
2009;0,00;Paquiçamba
2009;0,00;Setemã
2009;0,00;Tumiã
2009;0,00;Barreirinha
2009;0,00;Aningal
2009;0,00;Ponte de Pedra
2009;0,00;Jarudore
2009;0,00;Muriru
2009;0,00;Meria
2009;0,00;Parabubure
2009;0,00;Itaitinga
2009;0,00;Turé/Mariquita
2009;0,00;Wedezé
2009;0,00;Uirapuru
2009;0,00;Pium
2009;0,00;Santa Cruz da Nova Aliança
2009;0,00;Fortaleza do Castanho
2009;0,00;Apurinã Igarapé Tauamirim
2009;0,00;Estivadinho
2009;0,00;Tikuna de Santo Antonio
2009;0,00;Jumina
2009;0,00;Paracuhuba
2009;0,00;Arara do Rio Amônia
2009;0,00;Paumari do Rio Ituxi
2009;0,00;Jaquiri
2009;0,00;Lago do Correio
2009;0,00;Apiaká do Pontal e Isolados
2009;0,00;Arara da Volta Grande do Xingu
2009;0,00;Alto Sepatini
2009;0,00;Acimã
2009;0,00;Matintin
2009;0,00;Marajai
2009;0,00;Kulina do Rio Envira
2009;0,00;Estrela da Paz
2009;0,00;Juma
2009;0,00;Lauro Sodré
2009;0,00;Cuiu-Cuiu
2009;0,00;Acapuri de Cima
2009;0,00;Kampa do Igarapé Primavera
2009;0,00;Krenyê
2009;0,00;Santana
2009;0,00;São Pedro do Sepatini
2009;0,00;Paraná do Arauató
2009;0,00;Sapotal
2009;0,00;Ananás
2009;0,00;Guajahã
2009;0,00;Kaxinawá do Baixo Rio Jordão
2009;0,00;Kaxinawá Ashaninka do Rio Breu
2009;0,00;Campinas/Katukina
2009;0,00;Balaio
2009;0,00;Paumari do Lago Paricá
2009;0,00;Cabeceira do Rio Acre
2009;0,00;Barro Alto
2009;0,00;Igarapé Taboca do Alto Tarauacá
2009;0,00;Hi Merimã
2009;0,00;Igarapé Grande
2009;0,00;Camicua
2009;0,00;Kumaru do Lago Ualá
2009;0,00;Jaminaua/Envira
2009;0,00;Espírito Santo
2009;0,00;Igarapé do Caucho
2009;0,00;Mapari
2009;0,00;Jurubaxi-téa
2009;0,00;Kaxinawá Colônia Vinte e Sete
2009;0,00;Jaminawa do Igarapé Preto
2009;0,00;Kaxinawá do Rio Jordão
2009;0,00;Kampa do Rio Amônia
2009;0,00;Macarrão
2009;0,00;Bom Intento
2009;0,00;Cacau do Tarauaca
2009;0,00;Caititu
2009;0,00;Karitiana
2009;0,00;Kulina Igarapé do Pau
2009;0,00;Kampa e Isolados do Rio Envira
2009;0,00;Alto Tarauacá
2009;0,00;Anaro
2009;0,00;Banawá
2009;0,00;Barreira da Missão
2009;0,40;Vui-Uata-In
2009;0,35;Trombetas/Mapuera
2009;31,31;Apyterewa
2009;0,08;Xikrin do Rio Catete
2009;0,08;Guanabara
2009;0,06;Galibi
2009;0,12;Kanamari do Rio Juruá
2009;0,47;Arara
2009;0,30;Sororó
2009;35,32;Arariboia
2009;0,08;Areões
2009;1,90;Andirá-Marau
2009;0,20;Jauary
2009;0,47;Tenharim do Igarapé Preto
2009;0,09;Porquinhos
2009;0,07;Pirititi
2009;1,98;Sete de Setembro
2009;0,08;Boca do Acre
2009;0,17;Araçá
2009;0,33;Sai-Cinza
2009;0,08;Fortaleza do Patauá
2009;0,02;Santa Inez
2009;0,05;Juruna do Km 17
2009;0,16;Kaxinawá do Rio Humaitá
2009;0,04;Riozinho
2009;0,16;Igarapé Ribeirão
2009;1,09;Kanela Memortumré
2009;1,19;Uru-Eu-Wau-Wau
2009;0,17;Karipuna
2009;0,90;Sissaíma
2009;0,34;Vale do Guaporé
2009;0,80;Trincheira Bacaja
2009;0,07;Lago do Limão
2009;4,10;Igarapé Lourdes
2009;0,06;Jaminawa Arara do Rio Bagé
2009;0,14;Portal do Encantado
2009;0,01;Escondido
2009;0,12;Krahó-Kanela
2009;41,14;Alto Rio Guamá
2009;0,28;Nhamundá/Mapuera
2009;0,08;Rio Negro Ocaia
2009;0,09;Cué Cué/ Marabitanas
2009;0,35;Parque do Araguaia
2009;0,24;Rio Paru DEste
2009;0,14;Tenharim Marmelos
2009;0,27;Serra Morena
2009;0,08;Rio Negro Ocaia
2009;0,80;Aripuanã
2009;0,13;Arara do Igarapé Humaitá
2009;0,12;Nova Jacundá
2009;0,35;Urucu/Juruá
2009;0,12;Menkü
2009;0,44;Massaco
2009;0,15;Baú
2009;0,08;Uneiuxi
2009;0,29;Taego Ãwa
2009;0,47;Capoto/Jarina
2009;0,09;Apurinã Km 124 BR-317
2009;0,61;Waiãpi
2009;1,17;Parakanã
2009;0,32;Vista Alegre
2009;2,06;Kayabi
2009;0,10;Malacacheta
2009;1,70;Menkragnoti
2009;0,08;Wawi
2009;0,12;Kaxinawá Seringal Independência
2009;1,54;Bacurizinho
2009;0,64;Pacaas Novas
2009;0,20;Inauini/Teuini
2009;0,13;Jarawara/Jamamadi/Kanamati
2009;1,41;Araweté Igarapé Ipixuna
2009;2,74;Caru
2009;0,07;Sawré Muybu (Pimental)
2009;0,09;Kaxinawá Nova Olinda
2009;0,92;Vale do Javari
2009;0,00;Riozinho do Alto Envira
2009;0,07;São Marcos - RR
2009;2,19;Raposa Serra do Sol
2009;0,07;Ipixuna
2009;0,13;Seruini/Mariene
2009;0,97;Krikati
2009;0,42;Betania
2009;61,67;Awa
2009;0,07;Zuruahã
2009;0,17;Mawetek
2009;0,17;Mamoadate
2009;0,08;Peneri/Tacaquiri
2009;8,24;Cana Brava/Guajajara
2009;0,16;Cunhã-Sapucaia
2009;0,16;Kaxuyana-Tunayana
2009;0,18;Lagoa Comprida
2009;0,08;São Francisco do Canimari
2009;0,16;Urubu Branco
2009;0,61;Murutinga/Tracaja
2009;0,06;Anambé
2009;0,50;Parque do Tumucumaque
2009;0,52;Arara do Rio Branco
2009;0,08;Rio Gregório
2009;0,71;Panará
2009;0,07;Rio Pindaré
2009;2,37;Uaçá
2009;0,42;Apiaka/Kayabi
2009;1,77;Parque do Xingu
2009;0,15;Rio Branco
2009;0,26;Terena Gleba Iriri
2009;0,26;Maró
2009;0,12;Jacareúba/Katauixi (restrição uso)
2009;7,09;Manoki
2009;0,11;Catipari/Mamoria
2009;4,10;Alto Rio Negro
2009;2,20;Bacurizinho
2009;0,08;Apurinã do Igarapé Mucuim
2009;0,46;Kaxinawá da Praia do Carapanã
2009;2,82;Governador
2009;0,06;Moskow
2009;0,21;Maracaxi
2009;2,90;Sarauá
2009;0,00;Geralda Toco Preto
2009;0,16;Apinayé
2009;0,36;Pirineus de Souza
2009;0,05;Badjonkore
2009;0,73;Waimiri-Atroari
2009;0,08;Évare II
2009;0,13;Kaxarari
2009;14,18;Alto Turiaçu
2009;0,14;Maraitá
2009;0,06;Camadeni
2009;0,11;Igarapé Capana
2009;0,13;Canauanim
2009;0,13;Deni
2009;0,77;Évare I
2009;0,02;Umutina
2009;0,40;Parque do Aripuanã
2009;0,08;Rio Guaporé
2009;1,24;Yanomami
2009;1,32;Roosevelt
2009;0,07;Tabalascada
2009;0,20;Jacamim
2009;1,20;Zoró
2009;0,27;Tenharim Marmelos (Gleba B)
2009;0,09;Kulina do Medio Jurua
2009;0,51;Erikpatsá
2009;0,20;Médio Rio Negro I
2009;0,20;Inawebohona
2009;0,57;Nambikwara
2009;0,29;Tuwa Apekuokawera
2009;0,65;Rodeador
2009;0,15;WaiWái
2009;0,10;Katukina/Kaxinawá
2009;12,07;Porquinhos dos Canela-Apãnjekra
2009;0,13;Água Preta/Inari
2009;0,17;Menkü
2009;0,15;Coata-Laranjal
2009;0,32;Enawenê-Nawê
2009;0,24;Paumari do Lago Marahã
2009;1,13;Igarapé Lage
2009;0,08;Rio Gregório
2009;0,20;Mãe Maria
2009;0,51;Manoa/Pium
2009;17,59;Maraiwatsede
2009;1,94;Kayapó
2009;0,09;Tanaru ( restrição de uso )
2009;1,62;Munduruku
2009;0,07;Pimentel Barbosa
2009;0,08;Miratu
2009;1,24;Kanela
2009;0,22;Alto Rio Purus
2009;1,12;Pirahã
2009;0,13;Ponciano
2009;2,50;Piripkura ( restrição de uso )
2009;0,06;Rio Apaporis
2009;18,86;Cachoeira Seca
2009;0,00;Nova Esperança do Rio Jandiatuba
2008;0,00;Lago do Correio
2008;0,00;Escondido
2008;0,00;Cajuhiri Atravessado
2008;0,00;Jabuti
2008;0,00;Kararaô
2008;0,00;Ituna/Itatá (restrição de uso)
2008;0,00;São Pedro
2008;0,00;Ipixuna
2008;0,00;Porto Praia
2008;0,00;Funil
2008;0,00;Uati-Paraná
2008;0,00;Rio Manicoré
2008;0,00;Utaria Wyhyna/Iròdu Iràna
2008;0,00;Ouro
2008;0,00;Figueiras
2008;0,00;Porto Limoeiro
2008;0,00;Apipica
2008;0,00;Zoe
2008;0,00;Tanaru ( restrição de uso )
2008;0,00;Munduruku-Taquara
2008;0,00;Karajá Santana do Araguaia
2008;0,00;Tadarimana
2008;0,00;Kuruáya
2008;0,00;Maranduba
2008;0,00;Tabocal
2008;0,00;Ilha do Camaleão
2008;0,00;Natal/Felicidade
2008;0,00;Vui-Uata-In
2008;0,00;São Sebastião
2008;0,00;Lago Capanã
2008;0,00;Jatuarana
2008;0,00;Cajueiro
2008;0,00;Las Casas
2008;0,00;Maró
2008;0,00;Maraã Urubaxi
2008;0,00;Paumari do Lago Manissuã
2008;0,00;Tembé
2008;0,00;Baía dos Guató
2008;0,00;Karajá de Aruanã III
2008;0,00;Praia do Índio
2008;0,00;Rio Formoso
2008;0,00;Praia do Mangue
2008;0,00;Anta
2008;0,00;Rodeador
2008;0,00;Rio Jumas
2008;0,00;Tukuna Porto Espiritual
2008;0,00;Pinatuba
2008;0,00;Ubawawe
2008;0,00;Prosperidade
2008;0,00;Diahui
2008;0,00;Rio Omerê
2008;0,00;Koatinemo
2008;0,00;Arary
2008;0,00;Poyanawa
2008;0,00;Gavião
2008;0,00;Paumari do Cuniua
2008;0,00;Galibi
2008;0,00;Xerente
2008;0,00;Xambioá
2008;0,00;São Marcos - MT
2008;0,00;Kraolandia
2008;0,00;Pimentel Barbosa
2008;0,00;Juininha
2008;0,00;São Domingos - MT
2008;0,00;Maracaxi
2008;0,00;Guató
2008;0,00;Rio Apaporis
2008;0,00;Trocará - Doação
2008;0,00;Xipaya
2008;0,00;Torá
2008;0,00;Nove de Janeiro
2008;0,00;Pirititi
2008;0,00;Lago do Marinheiro
2008;0,00;Marechal Rondon
2008;0,00;Paquiçamba
2008;0,00;Tereza Cristina
2008;0,00;Sepoti
2008;0,00;Rio Biá
2008;0,00;Estação Parecis
2008;0,00;Paumari do Lago Marahã
2008;0,00;Bom Jesus
2008;0,00;Paresi
2008;0,00;Perigara
2008;0,00;Chão Preto
2008;0,00;Lago do Beruri
2008;0,00;Boa Vista - AM
2008;0,00;Cacique Fontoura
2008;0,00;Uty-Xunaty
2008;0,00;Apurinã do Igarapé São João
2008;0,00;Bakairi
2008;0,00;Merure
2008;0,00;Tupã-Supé
2008;0,00;Lagoa dos Brincos
2008;0,00;Morro Branco
2008;0,00;Karajá de Aruanã II
2008;0,00;Sangradouro/Volta Grande
2008;0,00;Parana do Boa Boa
2008;0,00;Parana do Paricá
2008;0,00;Tukuna Umariaçu
2008;0,00;Ponta da Serra
2008;0,00;Cobra Grande
2008;0,00;Ariramba
2008;0,00;Trocará
2008;0,00;Tapirapé/Karajá
2008;0,00;Recreio/São Félix
2008;0,00;Sawré Muybu (Pimental)
2008;0,00;Maraitá
2008;0,00;Paquiçamba
2008;0,00;Fortaleza do Patauá
2008;0,00;Tumiã
2008;0,00;Barreirinha
2008;0,00;Ponte de Pedra
2008;0,00;Jarudore
2008;0,00;Parabubure
2008;0,00;Taego Ãwa
2008;0,00;Itaitinga
