year;area km²;consunit
2013;0,00;Floresta Nacional de Humaitá
2013;0,00;Parque Natural Muncipal Paulo Viriato Correa da Costa
2013;0,00;Reserva Extrativista Extremo Norte do Tocantins
2013;0,00;Parque Nacional dos Campos Ferruginosos
2013;0,00;APA Lago do Amapá
2013;0,00;Reserva Extrativista Municipal Beija Flor Brilho de Fogo
2013;0,00;APA Bacia do Rio de Janeiro
2013;0,00;Estação Ecológica de Maracá
2013;0,00;Reserva de Desenvolvimento Sustentável Canumã
2013;0,00;Reserva Biológica do Rio Trombetas
2013;0,00;Área de Relevante Interesse Ecológico Japiim Pentecoste
2013;0,00;Reserva Biológica do Lago Piratuba
2013;0,00;Parque Estadual Guariba
2013;0,00;Parque Natural Municipal de Redenção
2013;0,00;Area de Relevante Interesse Ecologico Museu Parque Seringal
2013;0,00;APA Lago de São Salvador do Tocantins, Paranã E Palmeirópolis
2013;0,00;Área de Relevante Interesse Ecológica Javari Buriti
2013;0,00;Reserva Extrativista Marinha Arai-Peroba
2013;0,00;Reserva Extrativista Pedras Negras
2013;0,00;Reserva de Desenvolvimento Sustentável Alcobaça
2013;0,00;Reserva Extrativista Piquiá
2013;0,00;Floresta Estadual de Rendimento Sustentado Cedro
2013;0,00;APA da Fazendinha
2013;0,00;APA do Juá
2013;0,00;APA Lago de Peixe/Angical
2013;0,00;Reserva Extrativista Chocoaré-Mato Grosso
2013;0,00;Reserva Extrativista Lago do Cuniã
2013;0,00;APA da Serra do Saubal
2013;0,00;APA Parque Linear do Bindá
2013;0,00;Parque Estadual Serra do Aracá
2013;0,00;Estação Ecológica do Rio Roosevelt
2013;0,00;APA da Região Metrolpolitana de Belém
2013;0,00;Reserva de Desenvolvimento Sustentável Bararati
2013;0,00;APA Jalapão
2013;0,00;Estação Ecológica da Serra das Araras
2013;0,00;Monumento Natural Morro de Santo Antônio
2013;0,00;Estação Ecológica Serra dos Três Irmãos
2013;0,00;APA Foz do Rio Santa Tereza
2013;0,00;Parque Natural Municipal do Morro dos Ventos
2013;0,00;Monumento Natural Canyons E Corredeiras do Rio Sono
2013;0,00;Parque Estadual Sucunduri
2013;0,00;Parque Estadual Charapucu
2013;0,00;Parque Estadual Dom Osório Stoffel
2013;0,00;Parque Estadual Rio Negro Setor Norte
2013;0,00;Reserva Extrativista do Ciriáco
2013;0,00;Parque Estadual do Utinga
2013;0,00;Parque Estadual Mãe Bonifácia
2013;0,00;Floresta Estadual Sucunduri
2013;0,00;Monumento Natural Atalaia
2013;0,00;APA Lago de Santa Isabel
2013;0,00;Floresta Nacional de São Francisco
2013;0,00;APA de Algodoal-Maiandeua
2013;0,00;Parque Estadual do Lajeado
2013;0,00;Parque Estadual Serra Santa Bárbara
2013;0,00;RPPN Cristalino I
2013;0,00;RPPN Poleiro Grande
2013;0,00;Parque Estadual Encontro das Águas
2013;0,00;Floresta Estadual Manicoré
2013;0,00;Estação Ecológica Rio Acre
2013;0,00;APA da Chapada dos Guimarães
2013;0,00;Reserva Extrativista Massaranduba
2013;0,00;Refúgio de Vida Silvestre Padre Sérgio Tonetto
2013;0,00;Reserva Extrativista Arapiranga-Tromaí
2013;0,00;Refúgio de Vida Silvestre Corixão da Mata Azul
2013;0,00;Parque Estadual do Jalapão
2013;0,00;Estação Ecológica do Jari
2013;0,00;Parque Natural Municipal Veredas dos Carajás
2013;0,00;Parque Estadual do Guirá
2013;0,00;Parque Estadual do Cantão
2013;0,00;RPPN Osório Reimão
2013;0,00;RPPN Pioneira do Rio Piquiri
2013;0,00;APA Lago de Palmas
2013;0,00;RPPN Sonhada
2013;0,00;APA do Rio Preto
2013;0,00;Parque Estadual do Araguaia
2013;0,00;Parque Natural Municipal de Castanhal/Pará
2013;0,00;Parque Estadual Serra Azul
2013;0,00;Parque Estadual Águas do Cuiabá
2013;0,00;APA da Região do Maracanã
2013;0,00;Parque Nacional da Chapada dos Guimarães
2013;0,00;Floresta Estadual Aripuanã
2013;0,00;Reserva Extrativista Canutama
2013;0,00;Parque Estadual Sumaúma
2013;0,00;RPPN Nova Aurora
2013;0,00;Parque Nacional Nascentes do Lago Jari
2013;0,00;RPPN Peugeot-Onf-Brasil
2013;0,00;Floresta Estadual Apuí
2013;0,00;RPPN Klagesi
2013;0,00;Parque Nacional Serra da Mocidade
2013;0,00;Reserva Extrativista Marinha Caetétaperaçu
2013;0,00;Reserva de Desenvolvimento Sustentável do Rio Iratapuru
2013;0,00;Reserva Extrativista de Cururupu
2013;0,00;Floresta Estadual Rio Urubu
2013;0,00;Parque Nacional do Pantanal Matogrossense
2013;0,00;APA das Nascentes de Araguaina
2013;0,00;Reserva de Desenvolvimento Sustentável Cujubim
2013;0,00;Reserva de Desenvolvimento Sustentável  Itatupã-Baquiá
2013;0,00;Reserva Extrativista Barreiro das Antas
2013;0,00;Reserva de Desenvolvimento Sustentável Mamirauá
2013;0,00;RPPN Ilhas Alexandre Rodrigues Ferreira
2013;0,00;Reserva Extrativista Quilombo do Frechal
2013;0,00;Reserva Extrativista Gurupá-Melgaço
2013;0,00;Parque Nacional da Serra do Pardo
2013;0,00;Parque Estadual Massairo Okamura
2013;0,00;Refúgio de Vida Silvestre Metrópole da Amazônia
2013;0,00;APA do Itapiracó
2013;0,01;APA Meandros do Araguaia
2013;0,09;Floresta Nacional do Crepori
2013;0,00;Reserva Biológica Culuene
2013;0,00;APA Serra da Tabatinga
2013;0,00;APA Nascentes do Rio Paraguai
2013;0,00;Reserva Extrativista Marinha Mocapajuba
2013;0,00;Reserva Extrativista Itapetininga
2013;0,00;Reserva Extrativista Castanheira
2013;0,00;Reserva Extrativista Marinha Tracuateua
2013;0,00;Parque Estadual Igarapés do Juruena
2013;0,00;Estação Ecológica Juami-Japurá
2013;0,00;Reserva Extrativista Lago do Cedro
2013;0,00;Refúgio de Vida Silvestre Lago Mole
2013;0,00;Floresta Estadual de Rendimento Sustentado Rio Vermelho (C)
2013;0,00;Parque Estadual da Serra dos Martírios/Andorinhas
2013;0,00;Parque Estadual do Araguaiaa
2013;0,00;Monumento Natural das Árvores Fossilizadas do Estado do Tocantins
2013;0,00;Parque Estadual Zé Bolo Flô
2013;0,00;RPPN Aurora Natura
2013;0,00;Reserva de Desenvolvimento Sustentavel Puranga Conquista
2013;0,00;Parque Estadual Rio Negro Setor Sul
2013;0,00;Parque Natural Municipal Claudino Francio
2013;0,00;Floresta Nacional de Anauá
2013;0,00;Estação Ecológica do Rio Ronuro
2013;0,00;APA do Rio Madeira
2013;0,00;Estação Ecológica de Jutaí-Solimões
2013;0,00;Reserva Extrativista Roxinho
2013;0,00;Parque Estadual de Corumbiara
2013;0,00;Parque Nacional Viruá
2013;0,00;Floresta Nacional do Amazonas
2013;0,00;Parque Nacional Montanhas do Tumucumaque
2013;0,00;Área de Relevante Interesse Ecológica Projeto Dinâmica Biológica de Fragmentos Florestais
2013;0,00;Reserva Extrativista Freijó
2013;0,00;Reserva Extrativista Riozinho do Anfrísio
2013;0,00;Floresta Nacional do Jamari
2013;0,00;Estação Ecológica de Taiamã
2013;0,00;RPPN Catedral do Jalapão
2013;0,00;RPPN Fazenda Loanda
2013;0,00;Area de Relevante Interesse Ecologico Parque Ambiental Antonio Danubio Lourenço da Silva
2013;0,00;Parque Nacional das Nascentes do Rio Parnaiba
2013;0,00;Reserva Extrativista Marinha de Gurupi-Piriá
2013;0,00;APA  Tapuruquara
2013;0,00;Parque Estadual do Matupiri
2013;0,00;RPPN Irmãos Satelis
2013;0,00;Reserva Extrativista Garrote
2013;0,00;Floresta Estadual de Rendimento Sustentado do Rio Machado
2013;0,00;Parque Estadual do Xingu
2013;0,00;Estação Ecológica Alto Maués
2013;0,00;Parque Natural Municipal Jardim Botânico
2013;0,00;Monumento Natural Morro Chico Mendes
2013;0,00;Reserva de Desenvolvimento Sustentável Aripuanã
2013;0,00;Parque Estadual Tucumã
2013;0,00;Parque Natural Municipal do Cancão
2013;0,00;Floresta Nacional de Macauã
2013;0,00;Area de Protecao Ambiental Xeriuini
2013;0,00;Reserva de Desenvolvimento Sustentável Rio Amapá
2013;0,00;Parque Nacional da Chapada das Mesas
2013;0,00;Floresta Nacional de Amapá
2013;0,00;Estação Ecológica Samuel
2013;0,00;Floresta Nacional de Jacundá
2013;0,00;RPPN Fazenda Calixto
2013;0,00;Reserva Extrativista Curralinho
2013;0,00;Estação Ecológica Rio Flor do Prado
2013;0,00;Parque Estadual Cristalino
2013;0,00;Reserva Biológica Traçadal
2013;0,00;Reserva de Desenvolvimento Sustentável do Tupé
2013;0,00;APA do Rio Curiaú
2013;0,00;Reserva de Desenvolvimento Sustentável Vitória de Souzel
2013;0,00;RPPN Cristalino Iii
2013;0,00;Parque Estadual Chandless
2013;0,00;Reserva Extrativista Jatobá
2013;0,00;Reserva Extrativista do Guariba
2013;0,00;Reserva Biológica do Jaru
2013;0,00;Parque Nacional de Anavilhanas
2013;0,00;Reserva Extrativista Ipê
2013;0,00;RPPN Sesc Tepequém
2013;0,00;Floresta Nacional de Mapiá-Inauiní
2013;0,00;Reserva Biológica do Uatumã
2013;0,00;Reserva Extrativista Sucupira
2013;0,00;Parque Estadual do Sítio do Rangedor
2013;0,00;Reserva Extrativista Mogno
2013;0,00;Floresta Nacional de Jatuarana
2013;0,00;Parque Estadual de Monte Alegre
2013;0,00;RPPN Bico do Javaés
2013;0,00;APA Nhamundá
2013;0,00;Reserva Biológica de Maicuru
2013;0,00;Parque Nacional de Pacaás Novos
2013;0,00;Estacao Ecologica Serra Geral do Tocantins
2013;0,00;APA do Salto Magessi
2013;0,00;Estação Ecológica do Grão Pará
2013;0,00;Reserva de Desenvolvimento Sustentável Igapó-Açu
2013;0,00;Parque Municipal da Cacimba
2013;0,00;Reserva de Desenvolvimento Sustentável do Matupiri
2013;0,00;Parque Natural Municipal Parque Florestal de Sinop
2013;0,00;Reserva Extrativista Seringueira
2013;0,00;Refugio da Vida Silvestre de Colíder
2013;0,00;Parque Natural Municipal Colonizador Jose Bianchini
2013;0,00;Reserva Extrativista do Lago do Capanã Grande
2013;0,00;Parque Natural Municipal Vale do Esperança
2013;0,00;APA dos Campos de Manicoré
2013;0,00;Refúgio de Vida Silvestre Tabuleiro do Embaubal
2013;0,00;Estação Ecológica de Niquiá
2013;0,00;Reserva Extrativista Aquariquara
2013;0,00;RPPN Gibeão
2013;0,56;Estação Ecológica da Terra do Meio
2013;0,42;Reserva Extrativista do Rio Gregório
2013;0,24;Floresta Estadual de Rendimento Sustentado Gavião
2013;65,06;Floresta Nacional do Jamanxim
2013;0,33;Reserva Extrativista Mapuá
2013;0,24;Reserva de Desenvolvimento Sustentável Campo das Mangabas
2013;0,53;Reserva de Desenvolvimento Sustentavel do Rio Madeira
2013;0,07;Floresta Nacional de Caxiuanã
2013;4,55;"Floresta Estadual de Rendimento Sustentado do Rio Madeira ""B"""
2013;0,12;Reserva Extrativista Marinha Cuinarana
2013;0,76;Reserva Extrativista Guariba-Roosevelt
2013;0,43;Floresta Estadual de Faro
2013;0,68;Parque Estadual Serra Ricardo Franco
2013;1,05;Floresta Estadual de Iriri
2013;0,37;Floresta Estadual de Rendimento Sustentado Periquito
2013;0,22;Floresta Nacional de Purus
2013;0,09;APA - Baixo Rio Branco
2013;1,00;Floresta Nacional de Tapirapé-Aquiri
2013;0,36;Floresta Estadual Maúes
2013;0,06;Reserva Extrativista Maracanã
2013;0,89;Floresta Estadual de Rendimento Sustentado Tucano
2013;0,67;Floresta Nacional do Aripuanã
2013;11,90;APA do Lago de Tucurui
2013;0,10;Parque Nacional do Cabo Orange
2013;0,62;Reserva Extrativista Terra Grande Pracuuba
2013;0,16;Estação Ecológica de Cuniã
2013;0,08;Reserva Extrativista Catuá-Ipixuna
2013;1,10;Reserva Extrativista Rio Cajari
2013;0,10;Reserva Extrativista Alto Tarauacá
2013;0,30;Parque Estadual de Guajará-Mirim
2013;9,36;APA de Upaon-Açu / Miritiba / Alto Preguiças
2013;2,34;Reserva Extrativista Renascer
2013;5,90;Parque Nacional do Araguaia
2013;0,09;Reserva de Desenvolvimento Sustentável Pucuruí - Ararão
2013;1,13;Parque Nacional da Amazônia
2013;0,65;Parque Nacional do Rio Novo
2013;0,37;Parque Nacional do Jaú
2013;32,55;APA do Tapajós
2013;0,07;Floresta Nacional de Urupadi
2013;0,57;Reserva Extrativista Arióca Pruanã
2013;0,10;Reserva Extrativista Baixo Juruá
2013;4,37;Reserva Extrativista  do Rio Cautário
2013;1,33;Reserva Extrativista Rio Preto-Jacundá
2013;0,08;Floresta Estadual do Trombetas
2013;0,13;Reserva Biológica Rio Ouro Preto
2013;1,94;Parque Nacional dos Campos Amazônicos
2013;0,09;Reserva Extrativista Baixo Rio Branco Jauaperi
2013;0,72;Parque Nacional da Serra do Divisor
2013;10,66;Reserva Extrativista Chico Mendes
2013;0,11;Reserva Biológica do Guaporé
2013;0,30;Reserva Biológica Nascentes Serra do Cachimbo
2013;2,06;Reserva Extrativista Rio Cautário
2013;0,13;Floresta Estadual Canutama
2013;4,21;Floresta Nacional de Itaituba Ii
2013;2,28;APA Margem Direita do Rio Negro- Setor Paduari-Solimões
2013;0,30;Floresta Nacional do Trairão
2013;0,13;APA das Cabeceiras do Rio Cuiabá
2013;53,72;Reserva Extrativista Jaci-Paraná
2013;0,23;Reserva de Desenvolvimento Sustentável Uacarí
2013;6,67;Reserva Biológica do Gurupi
2013;0,07;Parque Nacional do Acari
2013;0,20;Parque Estadual Serra dos Reis
2013;0,99;Parque Nacional da Serra da Cutia
2013;0,52;APA de Alter do Chão
2013;0,20;Floresta Estadual de Tapauá
2013;0,14;APA de São Geraldo do Araguaia
2013;0,16;Reserva Extrativista Médio Juruá
2013;0,22;Reserva Extrativista do Rio Jutaí
2013;1,61;Reserva Extrativista Angelim
2013;0,36;Parque Nacional do Juruena
2013;0,33;Reserva Extrativista Rio Pacaás Novos
2013;2,44;Reserva Extrativista Verde Para Sempre
2013;0,02;Floresta Nacional de Pau-Rosa
2013;11,68;APA da Baixada Maranhense
2013;0,07;Reserva Extrativista Auatí-Paraná
2013;0,89;APA Paytuna
2013;0,51;APA Margem Esquerda do Rio Negro-Setor Tarumã Açu-Tarumã Mirima
2013;32,80;APA Ilha do Bananal/Cantão
2013;0,28;Area de Proteção Ambiental Taruma/Ponta Negra
2013;0,02;Floresta Nacional de Mulata
2013;0,11;Reserva Extrativista Rio Iriri
2013;0,12;Reserva Extrativista Rio Xingu
2013;0,62;Reserva Extrativista Ituxí
2013;5,29;Parque Nacional do Jamanxim
2013;0,19;Reserva Biológica do Abufari
2013;3,51;Parque Nacional Mapinguari
2013;0,83;Reserva de Desenvolvimento Sustentável Amanã
2013;1,74;Floresta Estadual de Rendimento Sustentado Araras
2013;84,18;APA Triunfo do Xingu
2013;0,06;Reserva Biológica Morro dos Seis Lagos
2013;0,31;APA Margem Esquerda do Rio Negro-Setor Aturiá-Apuauzinho
2013;0,05;Reserva Extrativista do Itaúba
2013;4,29;Reserva Extrativista Rio Ouro Preto
2013;0,16;Reserva Extrativista Marinha Mestre Lucindo
2013;0,02;Reserva Extrativista da Baía do Tubarão
2013;0,27;Área de Relevante Interesse Ecológica Seringal Nova Esperança
2013;0,11;APA do Igarapé Gelado
2013;0,20;Floresta Nacional de Carajás
2013;0,08;APA Municipal do Aricá-Açu
2013;0,08;Reserva Extrativista Mata Grande
2013;1,04;APA das Reentrâncias Maranhenses
2013;0,85;Floresta Estadual do Paru
2013;1,00;Floresta Nacional do Amaná
2013;0,56;Floresta Nacional de Tefé
2013;0,03;Reserva Biológica do Tapirapé
2013;0,14;Reserva Extrativista do Rio Unini
2013;1,81;Reserva Extrativista do Cazumbá-Iracema
2013;0,93;Reserva Extrativista do Médio Purús
2013;0,59;Reserva de Desenvolvimento Sustentável Piagaçu Purus
2013;0,21;Reserva de Desenvolvimento Sustentável do Juma
2013;1,53;Reserva Extrativista Alto Juruá
2013;0,16;Floresta Nacional de Balata-Tufari
2013;3,30;Floresta Nacional de Saracá-Taquera
2013;0,09;Reserva Extrativista Mae Grande de Curuça
2013;0,10;Reserva Extrativista Maracatiara
2013;0,59;Reserva Extrativista Ipaú-Anilzinho
2013;0,65;Reserva Extrativista Riozinho da Liberdade
2013;0,17;Reserva Extrativista Arapixi
2013;0,36;Floresta Nacional de Itaituba I
2013;0,31;Reserva de Desenvolvimento Sustentável do Uatumã
2013;7,63;Floresta Estadual de Rendimento Sustentado Mutum
2013;0,77;Reserva de Desenvolvimento Sustentável do Rio Negro
2013;4,57;Floresta Nacional de Bom Futuro
2013;0,69;Reserva Extrativista Tapajós Arapiuns
2013;0,62;APA Igarapé São Francisco
2013;1,81;APA de Presidente Figueiredo - Caverna do Moroaga
2013;3,05;APA do Arquipélago do Marajó
2013;0,21;Parque Nacional do Pico da Neblina
2013;0,16;Floresta Nacional de Tapajós
2013;2,00;Floresta Nacional de Roraima
2013;0,31;Floresta Nacional de Itacaiunas
2013;1,36;Floresta Nacional do Iquiri
2013;4,57;Floresta Estadual do Amapá
2013;24,71;Floresta Nacional Altamira
2013;0,00;Estação Ecológica de Maracá Jipioca
2013;0,00;RPPN Fazenda Bosco
2012;0,00;Reserva Extrativista  do Rio Cautário
2012;0,00;Reserva Extrativista Marinha de Soure
2012;0,00;Floresta Nacional do Trairão
2012;0,00;Parque Estadual de Águas Quentes
2012;0,00;Parque Natural Municipal Uirapuru
2012;0,00;APA da Ilha do Combu
2012;0,00;Parque Natural Municipal Lagoa das Garças
2012;0,00;APA Serra do Lajeado
2012;0,00;Parque Estadual das Nascentes do Rio Taquari
2012;0,00;Floresta Estadual de Rendimento Sustentado Periquito
2012;0,00;Parque Estadual do Bacanga
2012;0,00;Reserva Biológica do Manicoré
2012;0,00;Parque Nacional do Monte Roraima
2012;0,00;Floresta Nacional de Humaitá
2012;0,00;Parque Natural Muncipal Paulo Viriato Correa da Costa
2012;0,00;Reserva Extrativista Extremo Norte do Tocantins
2012;0,00;Parque Nacional dos Campos Ferruginosos
2012;0,00;APA Lago do Amapá
2012;0,00;Reserva Extrativista Municipal Beija Flor Brilho de Fogo
2012;0,00;APA Bacia do Rio de Janeiro
2012;0,00;Estação Ecológica de Maracá
2012;0,00;Reserva de Desenvolvimento Sustentável Canumã
2012;0,00;Reserva Biológica do Rio Trombetas
2012;0,00;Reserva Biológica do Tapirapé
2012;0,00;Área de Relevante Interesse Ecológico Japiim Pentecoste
2012;0,00;Reserva Biológica do Lago Piratuba
2012;0,00;Parque Estadual Guariba
2012;0,00;Reserva Extrativista Baixo Juruá
2012;0,00;Parque Natural Municipal de Redenção
2012;0,00;Area de Relevante Interesse Ecologico Museu Parque Seringal
2012;0,00;Reserva Biológica Morro dos Seis Lagos
2012;0,00;Reserva Biológica do Abufari
2012;0,00;APA Lago de São Salvador do Tocantins, Paranã E Palmeirópolis
2012;0,00;Parque Estadual Serra Ricardo Franco
2012;0,00;Área de Relevante Interesse Ecológica Javari Buriti
2012;0,00;Reserva Extrativista Marinha Arai-Peroba
2012;0,00;Reserva Extrativista Piquiá
2012;0,00;Floresta Estadual de Rendimento Sustentado Cedro
2012;0,00;APA da Fazendinha
2012;0,00;APA do Juá
2012;0,00;APA Lago de Peixe/Angical
2012;0,00;Reserva Extrativista Chocoaré-Mato Grosso
2012;0,00;Reserva Extrativista Lago do Cuniã
2012;0,00;APA da Serra do Saubal
2012;0,00;APA Parque Linear do Bindá
2012;0,00;Estação Ecológica do Rio Roosevelt
2012;0,00;APA da Região Metrolpolitana de Belém
2012;0,00;Reserva de Desenvolvimento Sustentável Bararati
2012;0,00;APA Jalapão
2012;0,00;Estação Ecológica da Serra das Araras
2012;0,00;Monumento Natural Morro de Santo Antônio
2012;0,00;Reserva Extrativista Auatí-Paraná
2012;0,00;APA Foz do Rio Santa Tereza
2012;0,00;Parque Natural Municipal do Morro dos Ventos
2012;0,00;Monumento Natural Canyons E Corredeiras do Rio Sono
2012;0,00;Parque Estadual Sucunduri
2012;0,00;Parque Estadual Charapucu
2012;0,00;Parque Estadual Dom Osório Stoffel
2012;0,00;Reserva Extrativista do Ciriáco
2012;0,00;Parque Estadual do Utinga
2012;0,00;Parque Estadual Mãe Bonifácia
2012;0,00;Floresta Estadual Sucunduri
2012;0,00;Monumento Natural Atalaia
2012;0,00;Floresta Nacional de São Francisco
2012;0,00;APA de Algodoal-Maiandeua
2012;0,00;Parque Estadual do Lajeado
2012;0,00;Parque Estadual Serra Santa Bárbara
2012;0,00;RPPN Cristalino I
2012;0,00;RPPN Poleiro Grande
2012;0,00;Parque Estadual Encontro das Águas
2012;0,00;Floresta Estadual Manicoré
2012;0,00;Estação Ecológica Rio Acre
2012;0,00;APA da Chapada dos Guimarães
2012;0,00;Reserva Extrativista Massaranduba
2012;0,00;Refúgio de Vida Silvestre Padre Sérgio Tonetto
2012;0,00;Refúgio de Vida Silvestre Corixão da Mata Azul
2012;0,00;Parque Estadual do Jalapão
2012;0,00;Estação Ecológica do Jari
2012;0,00;Parque Natural Municipal Veredas dos Carajás
2012;0,00;Parque Estadual do Guirá
2012;0,00;Parque Estadual do Cantão
2012;0,00;APA do Igarapé Gelado
2012;0,00;RPPN Osório Reimão
2012;0,00;RPPN Pioneira do Rio Piquiri
2012;0,00;APA Lago de Palmas
2012;0,00;RPPN Sonhada
2012;0,00;APA do Rio Preto
2012;0,00;APA Municipal do Aricá-Açu
2012;0,00;Parque Estadual do Araguaia
2012;0,00;Parque Natural Municipal de Castanhal/Pará
2012;0,00;Parque Estadual Serra Azul
